Forecast time,forecast,Temperature,Humidity,WindSpeed,WindDirection,Cloud
2021-07-02 05:00:00,17,22,75,2.6,69,1
2021-07-02 05:00:00,18,21,75,2.5,67,1
2021-07-02 05:00:00,19,20,80,2.4,71,1
2021-07-02 05:00:00,20,20,80,2.1,73,3
2021-07-02 05:00:00,21,20,80,2.8,75,3
2021-07-02 05:00:00,22,19,80,2.8,73,3
2021-07-02 05:00:00,23,19,80,1.7,80,3
2021-07-02 05:00:00,24,19,85,1.5,118,3
2021-07-02 05:00:00,25,19,80,1.5,98,3
2021-07-02 05:00:00,26,20,85,3.9,90,4
2021-07-02 05:00:00,27,20,80,4.3,91,4
2021-07-02 05:00:00,28,22,75,5,87,4
2021-07-02 05:00:00,29,22,80,4.7,91,4
2021-07-02 05:00:00,30,23,75,5.3,93,4
2021-07-02 05:00:00,31,24,70,6.1,98,4
2021-07-02 05:00:00,32,24,65,5.5,112,4
2021-07-02 05:00:00,33,24,65,5.5,110,4
2021-07-02 05:00:00,34,24,70,6.4,101,4
2021-07-02 05:00:00,35,24,65,6.3,101,4
2021-07-02 05:00:00,36,23,70,5.2,107,4
2021-07-02 05:00:00,37,21,75,5.9,100,4
2021-07-02 05:00:00,38,21,80,6.9,92,4
2021-07-02 05:00:00,39,20,85,7.7,90,4
2021-07-02 05:00:00,40,20,85,7.8,93,4
2021-07-02 05:00:00,41,19,85,6,102,4
2021-07-02 05:00:00,42,19,80,5.2,102,4
2021-07-02 05:00:00,43,20,80,5.2,107,4
2021-07-02 05:00:00,44,20,80,4.5,124,4
2021-07-02 05:00:00,45,20,85,3.7,134,4
2021-07-02 05:00:00,46,20,85,4.5,140,4
2021-07-02 05:00:00,47,20,85,4.2,163,4
2021-07-02 05:00:00,48,19,85,4.5,163,4
2021-07-02 05:00:00,49,20,85,4.4,174,4
2021-07-02 05:00:00,50,19,90,4.6,180,4
2021-07-02 05:00:00,51,20,85,4.6,182,4
2021-07-02 05:00:00,52,21,80,4.2,195,4
2021-07-02 05:00:00,53,21,75,4.1,206,4
2021-07-02 05:00:00,54,23,75,4,205,4
2021-07-02 05:00:00,55,23,75,3.9,199,4
2021-07-02 05:00:00,56,23,70,3.8,202,4
2021-07-02 05:00:00,57,24,65,3.6,207,4
2021-07-02 05:00:00,58,24,65,3.4,216,4
2021-07-02 05:00:00,59,24,65,3.4,220,4
2021-07-02 05:00:00,60,25,65,3.8,222,4
2021-07-02 05:00:00,61,24,70,3.2,210,4
2021-07-02 05:00:00,62,23,70,2.9,198,4
2021-07-02 05:00:00,63,22,70,3,195,3
2021-07-02 05:00:00,64,21,75,2.5,198,1
2021-07-02 05:00:00,65,20,80,2.1,203,1
2021-07-02 05:00:00,66,20,80,1.8,207,1
2021-07-02 05:00:00,67,19,85,1.6,202,1
2021-07-02 08:00:00,1,22,80,2.6,118,1
2021-07-02 08:00:00,2,24,75,2.5,95,3
2021-07-02 08:00:00,3,24,75,2.2,69,3
2021-07-02 08:00:00,4,25,70,2.4,54,3
2021-07-02 08:00:00,5,26,65,2.2,66,3
2021-07-02 08:00:00,6,27,65,2.4,83,3
2021-07-02 08:00:00,7,27,65,2.5,85,1
2021-07-02 08:00:00,8,27,60,2.6,83,1
2021-07-02 08:00:00,9,28,60,2.8,77,1
2021-07-02 08:00:00,10,27,60,3.2,77,1
2021-07-02 08:00:00,11,26,65,2.4,73,1
2021-07-02 08:00:00,12,24,70,2.7,66,1
2021-07-02 08:00:00,13,23,70,2.7,70,1
2021-07-02 08:00:00,14,22,75,2.6,69,1
2021-07-02 08:00:00,15,21,75,2.5,67,1
2021-07-02 08:00:00,16,20,80,2.4,71,1
2021-07-02 08:00:00,17,20,80,2.1,73,3
2021-07-02 08:00:00,18,20,80,2.8,75,3
2021-07-02 08:00:00,19,19,80,2.8,73,3
2021-07-02 08:00:00,20,19,80,1.7,80,3
2021-07-02 08:00:00,21,19,85,1.5,118,3
2021-07-02 08:00:00,22,19,80,1.5,98,3
2021-07-02 08:00:00,23,20,85,3.9,90,4
2021-07-02 08:00:00,24,20,80,4.3,91,4
2021-07-02 08:00:00,25,22,75,5,87,4
2021-07-02 08:00:00,26,22,80,4.7,91,4
2021-07-02 08:00:00,27,23,75,5.3,93,4
2021-07-02 08:00:00,28,24,70,6.1,98,4
2021-07-02 08:00:00,29,24,65,5.5,112,4
2021-07-02 08:00:00,30,24,65,5.5,110,4
2021-07-02 08:00:00,31,24,70,6.4,101,4
2021-07-02 08:00:00,32,24,65,6.3,101,4
2021-07-02 08:00:00,33,23,70,5.2,107,4
2021-07-02 08:00:00,34,21,75,5.9,100,4
2021-07-02 08:00:00,35,21,80,6.9,92,4
2021-07-02 08:00:00,36,20,85,7.7,90,4
2021-07-02 08:00:00,37,20,85,7.8,93,4
2021-07-02 08:00:00,38,19,85,6,102,4
2021-07-02 08:00:00,39,19,80,5.2,102,4
2021-07-02 08:00:00,40,20,80,5.2,107,4
2021-07-02 08:00:00,41,20,80,4.5,124,4
2021-07-02 08:00:00,42,20,85,3.7,134,4
2021-07-02 08:00:00,43,20,85,4.5,140,4
2021-07-02 08:00:00,44,20,85,4.2,163,4
2021-07-02 08:00:00,45,19,85,4.5,163,4
2021-07-02 08:00:00,46,20,85,4.4,174,4
2021-07-02 08:00:00,47,19,90,4.6,180,4
2021-07-02 08:00:00,48,20,85,4.6,182,4
2021-07-02 08:00:00,49,21,80,4.2,195,4
2021-07-02 08:00:00,50,21,75,4.1,206,4
2021-07-02 08:00:00,51,23,75,4,205,4
2021-07-02 08:00:00,52,23,75,3.9,199,4
2021-07-02 08:00:00,53,23,70,3.8,202,4
2021-07-02 08:00:00,54,24,65,3.6,207,4
2021-07-02 08:00:00,55,24,65,3.4,216,4
2021-07-02 08:00:00,56,24,65,3.4,220,4
2021-07-02 08:00:00,57,25,65,3.8,222,4
2021-07-02 08:00:00,58,24,70,3.2,210,4
2021-07-02 08:00:00,59,23,70,2.9,198,4
2021-07-02 08:00:00,60,22,70,3,195,3
2021-07-02 08:00:00,61,21,75,2.5,198,1
2021-07-02 08:00:00,62,20,80,2.1,203,1
2021-07-02 08:00:00,63,20,80,1.8,207,1
2021-07-02 08:00:00,64,19,85,1.6,202,1
2021-07-02 11:00:00,1,25,70,2.4,54,3
2021-07-02 11:00:00,2,26,65,2.2,66,3
2021-07-02 11:00:00,3,27,65,2.4,83,3
2021-07-02 11:00:00,4,27,65,2.5,85,1
2021-07-02 11:00:00,5,27,60,2.6,83,1
2021-07-02 11:00:00,6,28,60,2.8,77,1
2021-07-02 11:00:00,7,27,60,3.2,77,1
2021-07-02 11:00:00,8,26,65,2.4,73,1
2021-07-02 11:00:00,9,24,70,2.7,66,1
2021-07-02 11:00:00,10,23,70,2.7,70,1
2021-07-02 11:00:00,11,22,75,2.6,69,1
2021-07-02 11:00:00,12,21,75,2.5,67,1
2021-07-02 11:00:00,13,20,80,2.4,71,1
2021-07-02 11:00:00,14,20,80,2.1,73,3
2021-07-02 11:00:00,15,20,80,2.8,75,3
2021-07-02 11:00:00,16,19,80,2.8,73,3
2021-07-02 11:00:00,17,19,80,1.7,80,3
2021-07-02 11:00:00,18,19,85,1.5,118,3
2021-07-02 11:00:00,19,19,80,1.5,98,3
2021-07-02 11:00:00,20,20,85,3.9,90,4
2021-07-02 11:00:00,21,20,80,4.3,91,4
2021-07-02 11:00:00,22,22,75,5,87,4
2021-07-02 11:00:00,23,22,80,4.7,91,4
2021-07-02 11:00:00,24,23,75,5.3,93,4
2021-07-02 11:00:00,25,24,70,6.1,98,4
2021-07-02 11:00:00,26,24,65,5.5,112,4
2021-07-02 11:00:00,27,24,65,5.5,110,4
2021-07-02 11:00:00,28,24,70,6.4,101,4
2021-07-02 11:00:00,29,24,65,6.3,101,4
2021-07-02 11:00:00,30,23,70,5.2,107,4
2021-07-02 11:00:00,31,21,75,5.9,100,4
2021-07-02 11:00:00,32,21,80,6.9,92,4
2021-07-02 11:00:00,33,20,85,7.7,90,4
2021-07-02 11:00:00,34,20,85,7.8,93,4
2021-07-02 11:00:00,35,19,85,6,102,4
2021-07-02 11:00:00,36,19,80,5.2,102,4
2021-07-02 11:00:00,37,20,80,5.2,107,4
2021-07-02 11:00:00,38,20,80,4.5,124,4
2021-07-02 11:00:00,39,20,85,3.7,134,4
2021-07-02 11:00:00,40,20,85,4.5,140,4
2021-07-02 11:00:00,41,20,85,4.2,163,4
2021-07-02 11:00:00,42,19,85,4.5,163,4
2021-07-02 11:00:00,43,20,85,4.4,174,4
2021-07-02 11:00:00,44,19,90,4.6,180,4
2021-07-02 11:00:00,45,20,85,4.6,182,4
2021-07-02 11:00:00,46,21,80,4.2,195,4
2021-07-02 11:00:00,47,21,75,4.1,206,4
2021-07-02 11:00:00,48,23,75,4,205,4
2021-07-02 11:00:00,49,23,75,3.9,199,4
2021-07-02 11:00:00,50,23,70,3.8,202,4
2021-07-02 11:00:00,51,24,65,3.6,207,4
2021-07-02 11:00:00,52,24,65,3.4,216,4
2021-07-02 11:00:00,53,24,65,3.4,220,4
2021-07-02 11:00:00,54,25,65,3.8,222,4
2021-07-02 11:00:00,55,24,70,3.2,210,4
2021-07-02 11:00:00,56,23,70,2.9,198,4
2021-07-02 11:00:00,57,22,70,3,195,3
2021-07-02 11:00:00,58,21,75,2.5,198,1
2021-07-02 11:00:00,59,20,80,2.1,203,1
2021-07-02 11:00:00,60,20,80,1.8,207,1
2021-07-02 11:00:00,61,19,85,1.6,202,1
2021-07-02 14:00:00,1,27,65,2.5,85,1
2021-07-02 14:00:00,2,27,60,2.6,83,1
2021-07-02 14:00:00,3,28,60,2.8,77,1
2021-07-02 14:00:00,4,27,60,3.2,77,1
2021-07-02 14:00:00,5,26,65,2.4,73,1
2021-07-02 14:00:00,6,24,70,2.7,66,1
2021-07-02 14:00:00,7,23,70,2.7,70,1
2021-07-02 14:00:00,8,22,75,2.6,69,1
2021-07-02 14:00:00,9,21,75,2.5,67,1
2021-07-02 14:00:00,10,20,80,2.4,71,1
2021-07-02 14:00:00,11,20,80,2.1,73,3
2021-07-02 14:00:00,12,20,80,2.8,75,3
2021-07-02 14:00:00,13,19,80,2.8,73,3
2021-07-02 14:00:00,14,19,80,1.7,80,3
2021-07-02 14:00:00,15,19,85,1.5,118,3
2021-07-02 14:00:00,16,19,80,1.5,98,3
2021-07-02 14:00:00,17,20,85,3.9,90,4
2021-07-02 14:00:00,18,20,80,4.3,91,4
2021-07-02 14:00:00,19,22,75,5,87,4
2021-07-02 14:00:00,20,22,80,4.7,91,4
2021-07-02 14:00:00,21,23,75,5.3,93,4
2021-07-02 14:00:00,22,24,70,6.1,98,4
2021-07-02 14:00:00,23,24,65,5.5,112,4
2021-07-02 14:00:00,24,24,65,5.5,110,4
2021-07-02 14:00:00,25,24,70,6.4,101,4
2021-07-02 14:00:00,26,24,65,6.3,101,4
2021-07-02 14:00:00,27,23,70,5.2,107,4
